ID;Value;;15819
148455;0,06;;
148456;0,59;;
148457;0,00;;
148458;0,22;;
148459;0,31;;
148460;0,11;;
148461;0,23;;
148462;0,40;;
148463;0,10;;
148464;3,45;;
148465;0,85;;
148466;0,43;;
148467;0,40;;
148468;0,36;;
148469;0,73;;
148470;0,25;;
148471;0,33;;
148472;0,16;;
148473;0,63;;
148474;0,47;;
148475;1,46;;
148476;0,32;;
148477;0,30;;
148478;0,27;;
148479;0,68;;
148480;0,35;;
148481;0,05;;
148482;0,42;;
148483;0,23;;
148484;0,38;;
148485;0,21;;
148486;1,13;;
148487;0,13;;
148488;2,15;;
148489;0,46;;
148490;0,13;;
148491;0,33;;
148492;0,01;;
148493;0,52;;
148494;0,08;;
148495;0,09;;
148496;1,19;;
148497;0,04;;
148498;0,81;;
148499;0,35;;
148500;0,52;;
148501;0,03;;
148502;0,87;;
148503;0,63;;
148504;0,71;;
148505;0,50;;
148506;0,43;;
148507;1,09;;
148508;0,04;;
148509;0,49;;
148510;0,37;;
148511;0,95;;
148512;0,18;;
148513;0,52;;
148514;0,88;;
148515;0,32;;
148516;0,70;;
148517;0,03;;
148518;0,34;;
148519;1,65;;
148520;0,50;;
148521;0,30;;
148522;0,26;;
148523;0,44;;
148524;0,58;;
148525;0,13;;
148526;0,25;;
148527;0,14;;
148528;0,19;;
148529;0,21;;
148530;0,36;;
148531;0,21;;
148532;1,11;;
148533;0,16;;
148534;0,28;;
148535;0,01;;
148536;0,60;;
148537;0,62;;
148538;0,01;;
148539;0,12;;
148540;0,05;;
148541;0,27;;
148542;0,57;;
148543;0,43;;
148544;0,28;;
148545;0,19;;
148546;0,04;;
148547;0,56;;
148548;0,47;;
148549;0,17;;
148550;0,48;;
148551;0,00;;
148552;0,76;;
148553;0,41;;
148554;0,89;;
148555;0,59;;
148556;0,18;;
148557;0,10;;
148558;0,42;;
148559;0,12;;
148560;0,53;;
148561;0,35;;
148562;0,46;;
148563;0,26;;
148564;0,36;;
148565;0,96;;
148566;0,15;;
148567;0,07;;
148568;0,26;;
148569;0,45;;
148570;0,33;;
148571;1,63;;
148572;0,01;;
148573;0,45;;
148574;5,65;;
148575;0,06;;
148576;0,26;;
148577;0,04;;
148578;0,34;;
148579;0,02;;
148580;0,35;;
148581;0,87;;
148582;0,12;;
148583;0,80;;
148584;1,70;;
148585;0,14;;
148586;0,39;;
148587;0,05;;
148588;0,46;;
148589;0,87;;
148590;1,18;;
148591;0,26;;
148592;0,34;;
148593;0,23;;
148594;0,35;;
148595;0,39;;
148596;0,15;;
148597;0,54;;
148598;0,33;;
148599;0,44;;
148600;0,35;;
148601;2,30;;
148602;0,11;;
148603;0,09;;
148604;0,98;;
148605;0,34;;
148606;0,83;;
148607;0,49;;
148608;0,19;;
148609;0,16;;
148610;0,12;;
148611;0,73;;
148612;0,00;;
148613;0,22;;
148614;0,30;;
148615;0,98;;
148616;0,38;;
148617;0,42;;
148618;0,75;;
148619;0,34;;
148620;0,12;;
148621;0,86;;
148622;0,36;;
148623;0,34;;
148624;0,03;;
148625;0,14;;
148626;0,12;;
148627;0,40;;
148628;0,25;;
148629;0,11;;
148630;0,43;;
148631;0,21;;
148632;1,03;;
148633;0,38;;
148634;1,87;;
148635;1,26;;
148636;0,20;;
148637;0,21;;
148638;1,14;;
148639;0,61;;
148640;0,36;;
148641;0,08;;
148642;0,22;;
148643;0,65;;
148644;0,34;;
148645;0,07;;
148646;0,02;;
148647;0,06;;
148648;0,51;;
148649;0,20;;
148650;1,19;;
148651;0,38;;
148652;0,31;;
148653;1,15;;
148654;2,28;;
148655;0,17;;
148656;0,33;;
148657;0,02;;
148658;0,07;;
148659;0,04;;
148660;0,34;;
148661;0,30;;
148662;0,07;;
148663;0,31;;
148664;0,56;;
148665;4,87;;
148666;0,47;;
148667;0,49;;
148668;1,44;;
148669;0,33;;
148670;0,30;;
148671;0,19;;
148672;0,36;;
148673;0,12;;
148674;0,12;;
148675;0,31;;
148676;0,51;;
148677;0,72;;
148678;0,33;;
148679;0,37;;
148680;0,43;;
148681;0,19;;
148682;0,01;;
148683;0,05;;
148684;0,01;;
148685;0,17;;
148686;0,15;;
148687;0,33;;
148688;0,60;;
148689;0,31;;
148690;0,16;;
148691;0,30;;
148692;0,87;;
148693;0,39;;
148694;0,45;;
148695;0,62;;
148696;0,07;;
148697;0,01;;
148698;0,41;;
148699;0,22;;
148700;1,60;;
148701;0,15;;
148702;0,31;;
148703;0,68;;
148704;0,39;;
148705;0,23;;
148706;0,34;;
148707;0,31;;
148708;0,11;;
148709;0,02;;
148710;0,00;;
148711;0,42;;
148712;0,98;;
148713;0,22;;
148714;0,66;;
148715;0,24;;
148716;0,13;;
148717;0,58;;
148718;0,34;;
148719;0,10;;
148720;0,45;;
148721;0,32;;
148722;0,30;;
148723;0,21;;
148724;0,26;;
148725;0,27;;
148726;0,08;;
148727;0,01;;
148728;0,42;;
148729;0,43;;
148730;0,22;;
148731;0,48;;
148732;0,76;;
148733;2,07;;
148734;0,41;;
148735;0,00;;
148736;0,00;;
148737;0,34;;
148738;0,06;;
148739;0,18;;
148740;0,18;;
148741;0,15;;
148742;1,09;;
148743;0,14;;
148744;0,62;;
148745;0,37;;
148746;0,39;;
148747;1,47;;
148748;1,33;;
148749;0,15;;
148750;0,18;;
148751;0,22;;
148752;0,93;;
148753;1,00;;
148754;0,42;;
148755;0,41;;
148756;0,80;;
148757;0,23;;
148758;0,65;;
148759;2,14;;
148760;0,18;;
148761;0,58;;
148762;0,09;;
148763;0,23;;
148764;0,53;;
148765;0,31;;
148766;0,05;;
148767;2,81;;
148768;0,00;;
148769;0,45;;
148770;0,09;;
148771;0,48;;
148772;0,01;;
148773;0,26;;
148774;0,27;;
148775;1,44;;
148776;0,43;;
148777;1,33;;
148778;0,22;;
148779;0,41;;
148780;0,92;;
148781;0,22;;
148782;0,31;;
148783;0,82;;
148784;0,93;;
148785;0,28;;
148786;0,47;;
148787;0,07;;
148788;0,06;;
148789;0,50;;
148790;0,23;;
148791;1,01;;
148792;0,21;;
148793;0,12;;
148794;0,56;;
148795;0,25;;
148796;0,04;;
148797;0,35;;
148798;0,09;;
148799;1,88;;
148800;0,01;;
148801;0,05;;
148802;0,36;;
148803;0,01;;
148804;3,98;;
148805;0,05;;
148806;0,29;;
148807;1,13;;
148808;0,58;;
148809;0,20;;
148810;0,43;;
148811;0,08;;
148812;1,03;;
148813;0,44;;
148814;0,33;;
148815;0,03;;
148816;0,27;;
148817;0,50;;
148818;0,27;;
148819;0,36;;
148820;0,01;;
148821;0,10;;
148822;0,43;;
148823;1,79;;
148824;0,22;;
148825;0,04;;
148826;0,15;;
148827;0,16;;
148828;0,65;;
148829;0,41;;
148830;0,10;;
148831;0,41;;
148832;0,12;;
148833;0,14;;
148834;0,42;;
148835;0,27;;
148836;2,34;;
148837;0,18;;
148838;0,14;;
148839;0,08;;
148840;0,01;;
148841;0,27;;
148842;0,52;;
148843;0,60;;
148844;0,73;;
148845;0,09;;
148846;0,05;;
148847;1,47;;
148848;0,15;;
148849;0,69;;
148850;0,40;;
148851;0,23;;
148852;0,18;;
148853;0,17;;
148854;0,64;;
148855;0,49;;
148856;0,31;;
148857;0,32;;
148858;0,04;;
148859;0,03;;
148860;0,58;;
148861;0,11;;
148862;0,43;;
148863;0,23;;
148864;0,01;;
148865;0,13;;
148866;0,47;;
148867;0,29;;
148868;0,17;;
148869;0,17;;
148870;0,85;;
148871;0,22;;
148872;0,45;;
148873;0,02;;
148874;0,27;;
148875;0,08;;
148876;0,17;;
148877;0,14;;
148878;0,35;;
148879;0,23;;
148880;0,75;;
148881;0,34;;
148882;7,47;;
148883;1,41;;
148884;0,49;;
148885;3,15;;
148886;0,62;;
148887;0,04;;
148888;0,03;;
148889;0,01;;
148890;0,71;;
148891;0,11;;
148892;0,99;;
148893;0,04;;
148894;0,12;;
148895;0,12;;
148896;0,68;;
148897;0,00;;
148898;0,10;;
148899;0,23;;
148900;0,37;;
148901;0,06;;
148902;1,25;;
148903;0,28;;
148904;1,57;;
148905;0,54;;
148906;0,97;;
148907;0,57;;
148908;0,26;;
148909;0,06;;
148910;2,02;;
148911;0,05;;
148912;0,04;;
148913;0,63;;
148914;0,55;;
148915;0,32;;
148916;1,69;;
148917;0,38;;
148918;0,44;;
148919;0,08;;
148920;0,51;;
148921;0,12;;
148922;0,40;;
148923;0,19;;
148924;0,51;;
148925;0,31;;
148926;0,70;;
148927;0,57;;
148928;0,20;;
148929;0,18;;
148930;0,19;;
148931;0,51;;
148932;0,69;;
148933;0,04;;
148934;0,20;;
148935;0,30;;
148936;0,50;;
148937;0,02;;
148938;0,07;;
148939;0,08;;
148940;0,31;;
148941;0,58;;
148942;0,02;;
148943;0,48;;
148944;0,45;;
148945;0,04;;
148946;0,19;;
148947;0,74;;
148948;0,15;;
148949;0,27;;
148950;1,93;;
148951;0,05;;
148952;0,10;;
148953;0,12;;
148954;0,22;;
148955;0,33;;
148956;0,92;;
148957;0,11;;
148958;0,65;;
148959;0,44;;
148960;0,47;;
148961;0,18;;
148962;0,17;;
148963;0,17;;
148964;0,53;;
148965;0,20;;
148966;0,01;;
148967;0,21;;
148968;0,08;;
148969;0,56;;
148970;0,21;;
148971;0,21;;
148972;1,67;;
148973;0,29;;
148974;0,14;;
148975;0,56;;
148976;0,44;;
148977;0,33;;
148978;0,25;;
148979;0,56;;
148980;0,48;;
148981;0,63;;
148982;0,24;;
148983;0,68;;
148984;0,37;;
148985;0,23;;
148986;0,26;;
148987;0,49;;
148988;0,03;;
148989;0,39;;
148990;0,09;;
148991;0,21;;
148992;0,03;;
148993;0,36;;
148994;0,36;;
148995;0,34;;
148996;0,35;;
148997;0,59;;
148998;0,35;;
148999;0,02;;
149000;0,34;;
149001;0,08;;
149002;0,78;;
149003;0,07;;
149004;1,08;;
149005;0,14;;
149006;0,04;;
149007;0,19;;
149008;0,72;;
149009;0,87;;
149010;0,06;;
149011;0,50;;
149012;0,24;;
149013;0,15;;
149014;0,22;;
149015;0,28;;
149016;0,12;;
149017;0,08;;
149018;0,14;;
149019;0,33;;
149020;0,01;;
149021;0,56;;
149022;0,22;;
149023;2,05;;
149024;1,53;;
149025;0,30;;
149026;0,07;;
149027;0,41;;
149028;0,49;;
149029;0,43;;
149030;0,09;;
149031;1,20;;
149032;1,10;;
149033;0,74;;
149034;0,07;;
149035;1,09;;
149036;0,66;;
149037;0,43;;
149038;0,31;;
149039;1,42;;
149040;0,76;;
149041;0,34;;
149042;0,14;;
149043;0,36;;
149044;0,09;;
149045;0,55;;
149046;0,65;;
149047;1,34;;
149048;0,19;;
149049;0,04;;
149050;0,24;;
149051;1,22;;
149052;0,08;;
149053;0,62;;
149054;0,24;;
149055;0,37;;
149056;0,73;;
149057;0,11;;
149058;4,76;;
149059;0,13;;
149060;0,66;;
149061;0,16;;
149062;0,13;;
149063;0,14;;
149064;0,05;;
149065;0,15;;
149066;0,18;;
149067;0,07;;
149068;0,68;;
149069;0,09;;
149070;0,63;;
149071;0,14;;
149072;0,48;;
149073;0,54;;
149074;0,11;;
149075;0,32;;
149076;0,44;;
149077;0,28;;
149078;0,51;;
149079;0,55;;
149080;0,32;;
149081;0,06;;
149082;0,15;;
149083;3,80;;
149084;0,35;;
149085;0,78;;
149086;1,07;;
149087;0,33;;
149088;0,47;;
149089;0,22;;
149090;0,04;;
149091;0,36;;
149092;0,74;;
149093;1,07;;
149094;8,66;;
149095;0,62;;
149096;0,36;;
149097;0,50;;
149098;0,33;;
149099;1,02;;
149100;0,78;;
149101;0,42;;
149102;3,62;;
149103;0,10;;
149104;0,32;;
149105;0,70;;
149106;0,20;;
149107;0,09;;
149108;0,21;;
149109;0,48;;
149110;0,12;;
149111;0,09;;
149112;0,08;;
149113;0,26;;
149114;0,95;;
149115;0,11;;
149116;0,20;;
149117;0,39;;
149118;0,17;;
149119;0,11;;
149120;0,34;;
149121;0,35;;
149122;0,66;;
149123;2,01;;
149124;0,54;;
149125;0,44;;
149126;0,35;;
149127;0,30;;
149128;0,15;;
149129;0,08;;
149130;0,13;;
149131;0,52;;
149132;0,00;;
149133;0,46;;
149134;0,36;;
149135;0,08;;
149136;0,12;;
149137;0,08;;
149138;0,16;;
149139;0,34;;
149140;0,06;;
149141;0,10;;
149142;0,25;;
149143;4,61;;
149144;0,34;;
149145;0,15;;
149146;0,23;;
149147;0,33;;
149148;0,40;;
149149;0,08;;
149150;0,37;;
149151;0,08;;
149152;0,10;;
149153;0,18;;
149154;0,70;;
149155;0,25;;
149156;0,01;;
149157;0,46;;
149158;0,48;;
149159;0,45;;
149160;0,16;;
149161;0,41;;
149162;0,69;;
149163;0,31;;
149164;0,04;;
149165;0,11;;
149166;1,05;;
149167;0,11;;
149168;0,53;;
149169;0,27;;
149170;0,34;;
149171;2,42;;
149172;0,11;;
149173;0,31;;
149174;0,32;;
149175;0,40;;
149176;0,16;;
149177;0,22;;
149178;0,61;;
149179;0,14;;
149180;0,20;;
149181;0,89;;
149182;0,39;;
149183;0,27;;
149184;0,09;;
149185;0,19;;
149186;0,70;;
149187;0,38;;
149188;1,01;;
149189;0,47;;
149190;0,07;;
149191;0,13;;
149192;0,43;;
149193;0,02;;
149194;7,20;;
149195;0,04;;
149196;1,03;;
149197;1,24;;
149198;0,65;;
149199;0,34;;
149200;0,65;;
149201;0,26;;
149202;0,16;;
149203;0,25;;
149204;1,51;;
149205;1,94;;
149206;0,63;;
149207;0,31;;
149208;0,09;;
149209;0,13;;
149210;0,65;;
149211;0,37;;
149212;0,36;;
149213;0,12;;
149214;0,05;;
149215;4,06;;
149216;0,06;;
149217;5,24;;
149218;0,21;;
149219;0,07;;
149220;0,16;;
149221;0,15;;
149222;0,63;;
149223;0,49;;
149224;0,08;;
149225;0,23;;
149226;0,35;;
149227;0,15;;
149228;0,96;;
149229;0,04;;
149230;0,45;;
149231;0,56;;
149232;0,16;;
149233;0,64;;
149234;0,43;;
149235;0,31;;
149236;0,25;;
149237;0,66;;
149238;0,15;;
149239;0,91;;
149240;0,51;;
149241;0,26;;
149242;0,12;;
149243;0,13;;
149244;3,29;;
149245;0,27;;
149246;0,24;;
149247;0,22;;
149248;0,08;;
149249;0,69;;
149250;0,09;;
149251;0,05;;
149252;0,18;;
149253;0,09;;
149254;0,83;;
149255;0,03;;
149256;0,30;;
149257;0,25;;
149258;0,22;;
149259;0,03;;
149260;0,37;;
149261;0,07;;
149262;0,53;;
149263;0,04;;
149264;0,16;;
149265;0,71;;
149266;2,20;;
149267;0,34;;
149268;0,08;;
149269;0,18;;
149270;0,12;;
149271;0,19;;
149272;1,97;;
149273;0,97;;
149274;0,20;;
149275;0,29;;
149276;0,11;;
149277;0,17;;
149278;0,03;;
149279;0,46;;
149280;0,07;;
149281;1,94;;
149282;0,35;;
149283;0,20;;
149284;0,32;;
149285;1,06;;
149286;0,04;;
149287;0,45;;
149288;0,56;;
149289;0,45;;
149290;0,65;;
149291;0,43;;
149292;0,62;;
149293;0,60;;
149294;0,04;;
149295;3,52;;
149296;0,32;;
149297;0,25;;
149298;0,74;;
149299;0,50;;
149300;1,29;;
149301;0,46;;
149302;0,16;;
149303;0,19;;
149304;0,10;;
149305;0,67;;
149306;0,31;;
149307;0,55;;
149308;1,98;;
149309;0,62;;
149310;0,22;;
149311;0,47;;
149312;0,14;;
149313;1,12;;
149314;0,01;;
149315;0,67;;
149316;0,16;;
149317;1,20;;
149318;0,49;;
149319;0,67;;
149320;0,01;;
149321;0,22;;
149322;0,63;;
149323;0,35;;
149324;0,17;;
149325;0,01;;
149326;0,79;;
149327;0,18;;
149328;0,45;;
149329;0,40;;
149330;0,38;;
149331;0,61;;
149332;0,18;;
149333;0,38;;
149334;1,01;;
149335;0,18;;
149336;0,47;;
149337;1,10;;
149338;1,01;;
149339;0,25;;
149340;0,03;;
149341;0,12;;
149342;0,31;;
149343;0,48;;
149344;1,07;;
149345;0,53;;
149346;0,10;;
149347;0,02;;
149348;1,07;;
149349;0,14;;
149350;0,07;;
149351;0,26;;
149352;1,32;;
149353;0,52;;
149354;0,23;;
149355;0,35;;
149356;0,03;;
149357;0,33;;
149358;0,06;;
149359;0,32;;
149360;0,57;;
149361;0,08;;
149362;1,02;;
149363;0,56;;
149364;0,34;;
149365;0,08;;
149366;0,28;;
149367;0,43;;
149368;0,18;;
149369;0,24;;
149370;0,43;;
149371;0,03;;
149372;0,06;;
149373;1,24;;
149374;0,23;;
149375;0,03;;
149376;0,32;;
149377;0,21;;
149378;0,02;;
149379;0,48;;
149380;0,16;;
149381;0,64;;
149382;1,19;;
149383;0,59;;
149384;0,27;;
149385;0,35;;
149386;0,95;;
149387;0,47;;
149388;0,25;;
149389;0,13;;
149390;0,24;;
149391;0,29;;
149392;0,94;;
149393;1,70;;
149394;0,27;;
149395;0,41;;
149396;0,16;;
149397;0,59;;
149398;0,48;;
149399;1,51;;
149400;0,16;;
149401;0,70;;
149402;1,69;;
149403;0,21;;
149404;0,26;;
149405;0,39;;
149406;0,92;;
149407;0,58;;
149408;0,44;;
149409;0,68;;
149410;1,82;;
149411;0,16;;
149412;0,18;;
149413;0,09;;
149414;0,11;;
149415;0,20;;
149416;1,01;;
149417;0,38;;
149418;0,58;;
149419;0,08;;
149420;0,12;;
149421;0,28;;
149422;0,67;;
149423;0,10;;
149424;0,54;;
149425;0,24;;
149426;0,00;;
149427;0,33;;
149428;1,08;;
149429;0,15;;
149430;0,23;;
149431;0,32;;
149432;0,97;;
149433;0,58;;
149434;0,27;;
149435;0,23;;
149436;0,89;;
149437;0,05;;
149438;0,45;;
149439;0,19;;
149440;0,05;;
149441;0,17;;
149442;1,99;;
149443;0,51;;
149444;0,07;;
149445;0,42;;
149446;0,29;;
149447;0,10;;
149448;0,37;;
149449;0,28;;
149450;0,29;;
149451;0,24;;
149452;0,22;;
149453;0,40;;
149454;0,15;;
149455;0,07;;
149456;0,85;;
149457;0,01;;
149458;0,06;;
149459;0,04;;
149460;0,41;;
149461;0,22;;
149462;0,18;;
149463;0,15;;
149464;1,00;;
149465;0,12;;
149466;1,17;;
149467;0,24;;
149468;0,49;;
149469;0,13;;
149470;0,81;;
149471;2,47;;
149472;0,25;;
149473;0,64;;
149474;0,25;;
149475;0,75;;
149476;0,08;;
149477;0,82;;
149478;0,24;;
149479;0,10;;
149480;0,36;;
149481;0,07;;
149482;0,50;;
149483;0,67;;
149484;0,73;;
149485;0,39;;
149486;0,34;;
149487;0,19;;
149488;0,33;;
149489;0,40;;
149490;0,50;;
149491;0,14;;
149492;0,32;;
149493;0,70;;
149494;0,17;;
149495;0,28;;
149496;0,53;;
149497;0,32;;
149498;0,68;;
149499;0,32;;
149500;0,34;;
149501;0,01;;
149502;1,43;;
149503;0,16;;
149504;0,19;;
149505;0,53;;
149506;0,54;;
149507;0,08;;
149508;0,26;;
149509;0,18;;
149510;1,59;;
149511;2,00;;
149512;0,60;;
149513;0,17;;
149514;0,30;;
149515;0,30;;
149516;0,57;;
149517;3,43;;
149518;0,04;;
149519;0,13;;
149520;0,36;;
149521;0,22;;
149522;1,88;;
149523;0,31;;
149524;0,55;;
149525;0,45;;
149526;0,03;;
149527;1,49;;
149528;0,16;;
149529;1,17;;
149530;0,13;;
149531;0,61;;
149532;0,10;;
149533;0,50;;
149534;0,93;;
149535;0,13;;
149536;0,53;;
149537;0,44;;
149538;0,93;;
149539;0,25;;
149540;0,32;;
149541;0,14;;
149542;0,06;;
149543;0,22;;
149544;0,84;;
149545;1,09;;
149546;0,25;;
149547;0,16;;
149548;0,65;;
149549;0,07;;
149550;0,27;;
149551;0,58;;
149552;0,43;;
149553;0,31;;
149554;0,43;;
149555;0,28;;
149556;0,18;;
149557;0,31;;
149558;0,45;;
149559;0,33;;
149560;0,22;;
149561;1,54;;
149562;0,04;;
149563;0,74;;
149564;0,12;;
149565;0,36;;
149566;0,19;;
149567;0,56;;
149568;0,28;;
149569;0,83;;
149570;0,46;;
149571;0,99;;
149572;0,21;;
149573;0,47;;
149574;0,02;;
149575;0,41;;
149576;0,33;;
149577;0,01;;
149578;0,34;;
149579;0,10;;
149580;0,08;;
149581;0,42;;
149582;1,00;;
149583;0,34;;
149584;0,03;;
149585;0,60;;
149586;0,46;;
149587;0,08;;
149588;0,22;;
149589;0,36;;
149590;0,39;;
149591;0,27;;
149592;0,66;;
149593;0,29;;
149594;0,44;;
149595;0,49;;
149596;0,23;;
149597;1,46;;
149598;0,18;;
149599;0,10;;
149600;0,87;;
149601;0,53;;
149602;0,44;;
149603;0,27;;
149604;0,03;;
149605;0,24;;
149606;0,00;;
149607;1,79;;
149608;0,01;;
149609;0,19;;
149610;0,21;;
149611;0,14;;
149612;0,18;;
149613;0,42;;
149614;0,31;;
149615;0,07;;
149616;0,43;;
149617;0,02;;
149618;0,40;;
149619;0,15;;
149620;0,74;;
149621;3,17;;
149622;0,52;;
149623;0,09;;
149624;0,29;;
149625;0,05;;
149626;0,17;;
149627;0,16;;
149628;0,12;;
149629;1,17;;
149630;0,10;;
149631;0,30;;
149632;0,07;;
149633;0,20;;
149634;0,54;;
149635;0,07;;
149636;0,33;;
149637;0,30;;
149638;0,78;;
149639;0,50;;
149640;0,91;;
149641;0,46;;
149642;0,68;;
149643;0,35;;
149644;0,09;;
149645;0,25;;
149646;0,10;;
149647;0,12;;
149648;0,08;;
149649;2,89;;
149650;0,06;;
149651;0,39;;
149652;0,96;;
149653;0,31;;
149654;0,38;;
149655;0,68;;
149656;2,79;;
149657;0,11;;
149658;0,60;;
149659;0,38;;
149660;0,32;;
149661;0,01;;
149662;0,15;;
149663;8,98;;
149664;0,43;;
149665;0,16;;
149666;0,73;;
149667;0,14;;
149668;0,45;;
149669;0,15;;
149670;0,81;;
149671;0,53;;
149672;0,17;;
149673;0,45;;
149674;0,14;;
149675;0,30;;
149676;0,28;;
149677;2,80;;
149678;0,05;;
149679;0,00;;
149680;0,20;;
149681;0,57;;
149682;0,20;;
149683;0,10;;
149684;0,09;;
149685;0,54;;
149686;0,50;;
149687;0,54;;
149688;0,37;;
149689;0,40;;
149690;0,38;;
149691;0,14;;
149692;0,50;;
149693;0,05;;
149694;0,04;;
149695;0,03;;
149696;1,37;;
149697;0,57;;
149698;0,36;;
149699;0,18;;
149700;0,07;;
149701;0,64;;
149702;0,13;;
149703;0,58;;
149704;1,17;;
149705;0,75;;
149706;0,49;;
149707;0,59;;
149708;0,40;;
149709;1,72;;
149710;0,46;;
149711;4,81;;
149712;0,28;;
149713;0,13;;
149714;0,33;;
149715;1,30;;
149716;0,06;;
149717;0,09;;
149718;0,46;;
149719;0,13;;
149720;0,08;;
149721;0,04;;
149722;0,38;;
149723;0,33;;
149724;2,34;;
149725;0,31;;
149726;0,11;;
149727;0,09;;
149728;1,81;;
149729;0,01;;
149730;1,21;;
149731;0,15;;
149732;0,45;;
149733;0,83;;
149734;0,57;;
149735;0,10;;
149736;0,01;;
149737;0,34;;
149738;0,52;;
149739;0,51;;
149740;0,68;;
149741;0,05;;
149742;0,65;;
149743;0,26;;
149744;0,19;;
149745;0,31;;
149746;0,13;;
149747;1,12;;
149748;0,35;;
149749;0,36;;
149750;0,24;;
149751;0,17;;
149752;0,38;;
149753;0,92;;
149754;0,27;;
149755;0,17;;
149756;0,49;;
149757;0,18;;
149758;0,26;;
149759;0,21;;
149760;0,38;;
149761;1,64;;
149762;0,50;;
149763;0,75;;
149764;0,06;;
149765;0,09;;
149766;0,17;;
149767;0,24;;
149768;0,63;;
149769;0,53;;
149770;0,63;;
149771;0,39;;
149772;0,14;;
149773;0,47;;
149774;0,21;;
149775;0,67;;
149776;0,37;;
149777;0,42;;
149778;0,01;;
149779;0,22;;
149780;0,22;;
149781;0,20;;
149782;0,66;;
149783;0,50;;
149784;0,45;;
149785;0,09;;
149786;0,29;;
149787;0,39;;
149788;0,08;;
149789;0,48;;
149790;0,46;;
149791;0,57;;
149792;0,52;;
149793;0,04;;
149794;0,25;;
149795;0,38;;
149796;0,11;;
149797;0,22;;
149798;0,57;;
149799;0,99;;
149800;0,21;;
149801;0,37;;
149802;0,31;;
149803;1,18;;
149804;0,27;;
149805;0,53;;
149806;0,52;;
149807;0,27;;
149808;0,10;;
149809;0,73;;
149810;0,40;;
149811;0,61;;
149812;0,31;;
149813;0,32;;
149814;0,21;;
149815;0,05;;
149816;2,60;;
149817;0,67;;
149818;0,32;;
149819;0,31;;
149820;0,03;;
149821;0,41;;
149822;0,30;;
149823;0,22;;
149824;0,57;;
149825;0,26;;
149826;0,77;;
149827;0,64;;
149828;0,14;;
149829;0,19;;
149830;0,30;;
149831;0,18;;
149832;0,62;;
149833;0,06;;
149834;0,02;;
149835;0,21;;
149836;0,05;;
149837;0,77;;
149838;0,50;;
149839;0,40;;
149840;0,04;;
149841;1,18;;
149842;0,65;;
149843;0,66;;
149844;0,44;;
149845;0,42;;
149846;0,42;;
149847;0,05;;
149848;0,90;;
149849;0,31;;
149850;0,58;;
149851;0,37;;
149852;0,48;;
149853;0,36;;
149854;0,19;;
149855;0,83;;
149856;0,38;;
149857;0,42;;
149858;0,04;;
149859;0,43;;
149860;0,59;;
149861;0,07;;
149862;0,50;;
149863;0,28;;
149864;0,54;;
149865;0,33;;
149866;0,39;;
149867;0,32;;
149868;0,20;;
149869;0,74;;
149870;0,19;;
149871;0,94;;
149872;0,35;;
149873;0,22;;
149874;2,23;;
149875;0,20;;
149876;0,33;;
149877;0,18;;
149878;0,18;;
149879;0,30;;
149880;1,24;;
149881;1,49;;
149882;0,46;;
149883;0,20;;
149884;0,27;;
149885;0,15;;
149886;0,19;;
149887;0,35;;
149888;0,17;;
149889;0,18;;
149890;0,37;;
149891;0,18;;
149892;0,35;;
149893;0,27;;
149894;0,27;;
149895;0,43;;
149896;0,28;;
149897;0,37;;
149898;0,23;;
149899;1,18;;
149900;0,35;;
149901;0,15;;
149902;0,14;;
149903;0,18;;
149904;0,89;;
149905;0,07;;
149906;0,31;;
149907;0,49;;
149908;0,20;;
149909;0,35;;
149910;0,06;;
149911;1,94;;
149912;0,12;;
149913;0,72;;
149914;0,35;;
149915;0,12;;
149916;0,51;;
149917;0,11;;
149918;0,59;;
149919;0,06;;
149920;0,34;;
149921;0,69;;
149922;0,26;;
149923;0,06;;
149924;0,25;;
149925;0,04;;
149926;0,09;;
149927;0,45;;
149928;0,54;;
149929;0,65;;
149930;0,92;;
149931;0,19;;
149932;0,74;;
149933;0,06;;
149934;0,27;;
149935;0,55;;
149936;0,49;;
149937;0,45;;
149938;0,33;;
149939;0,31;;
149940;0,04;;
149941;0,02;;
149942;0,41;;
149943;0,31;;
149944;0,23;;
149945;0,12;;
149946;0,60;;
149947;0,22;;
149948;0,54;;
149949;0,69;;
149950;0,90;;
149951;0,13;;
149952;0,07;;
149953;0,08;;
149954;0,49;;
149955;0,92;;
149956;0,51;;
149957;0,05;;
149958;0,50;;
149959;0,04;;
149960;0,23;;
149961;0,07;;
149962;2,05;;
149963;0,16;;
149964;0,16;;
149965;0,13;;
149966;0,30;;
149967;0,44;;
149968;0,03;;
149969;0,61;;
149970;0,07;;
149971;0,08;;
149972;0,35;;
149973;0,58;;
149974;0,15;;
149975;0,34;;
149976;0,25;;
149977;0,01;;
149978;0,15;;
149979;0,32;;
149980;0,97;;
149981;0,11;;
149982;0,14;;
149983;0,49;;
149984;0,21;;
149985;0,33;;
149986;0,20;;
149987;1,78;;
149988;0,34;;
149989;0,12;;
149990;0,76;;
149991;0,05;;
149992;0,40;;
149993;0,30;;
149994;0,13;;
149995;0,30;;
149996;0,02;;
149997;0,08;;
149998;0,04;;
149999;0,48;;
150000;0,36;;
150001;0,08;;
150002;1,83;;
150003;1,05;;
150004;0,19;;
150005;0,06;;
150006;0,38;;
150007;0,01;;
150008;0,17;;
